user_id,Length,Recency,Frequency,Monetary,cluster,nov_frequency,churn_label,activity_drop_ratio,freq_norm,mon_norm,purchase_session_ratio,recency_weight,monetary_trend
551046699,0,9,1,9.01,0,0.0,Total Churn,0.5,0.14285714285714285,0.0017515654251482804,1.0,0.7408182206817179,-1.0
551046941,0,22,1,131.02,1,0.0,Total Churn,0.5,0.14285714285714285,0.025470599556373773,1.0,0.4803053010897994,-1.0
551047114,0,16,1,15.42,1,0.0,Total Churn,0.5,0.14285714285714285,0.002997684667678855,1.0,0.5866462195100318,-1.0
551049649,0,16,1,207.73,1,0.0,Total Churn,0.5,0.14285714285714285,0.04038320596737539,1.0,0.5866462195100318,-1.0
551052721,0,16,1,196.64,1,0.0,Total Churn,0.5,0.14285714285714285,0.03822728359613294,1.0,0.5866462195100318,-1.0
551052800,0,30,1,283.12,1,0.0,Total Churn,0.5,0.14285714285714285,0.05503920123950956,1.0,0.36787944117144233,-1.0
551057353,0,5,1,771.94,0,0.0,Total Churn,0.5,0.14285714285714285,0.15006697161919685,1.0,0.8464817248906141,-1.0
551060245,0,0,1,1348.61,3,0.0,Total Churn,0.5,0.14285714285714285,0.26217299090002466,1.0,1.0,-1.0
551063223,0,27,1,731.04,1,0.0,Total Churn,0.5,0.14285714285714285,0.14211591436186446,1.0,0.4065696597405991,-1.0
551064076,0,22,1,131.02,1,0.0,Total Churn,0.5,0.14285714285714285,0.025470599556373773,1.0,0.4803053010897994,-1.0
551065388,0,12,1,189.71,0,0.0,Total Churn,0.5,0.14285714285714285,0.03688007511707883,1.0,0.6703200460356393,-1.0
551069020,0,16,1,579.14,1,0.0,Total Churn,0.5,0.14285714285714285,0.11258619315431466,1.0,0.5866462195100318,-1.0
551074108,0,21,1,17.71,1,0.0,Total Churn,0.5,0.14285714285714285,0.0034428661131382958,1.0,0.4965853037914095,-1.0
551078005,0,28,1,256.84,1,0.0,Total Churn,0.5,0.14285714285714285,0.04993030674751213,1.0,0.39324072086859824,-1.0
551089362,0,15,1,196.89,1,0.0,Total Churn,0.5,0.14285714285714285,0.038275884190615415,1.0,0.6065306597126334,-1.0
551096186,0,30,1,205.9,1,0.0,Total Churn,0.5,0.14285714285714285,0.0400274496157637,1.0,0.36787944117144233,-1.0
551099192,0,16,1,949.29,3,0.0,Total Churn,0.5,0.14285714285714285,0.18454423334506226,1.0,0.5866462195100318,-1.0
551100045,0,8,1,71.82,0,0.0,Total Churn,0.5,0.14285714285714285,0.01396197878292447,1.0,0.7659283383646487,-1.0
551100537,0,27,1,169.86,1,0.0,Total Churn,0.5,0.14285714285714285,0.03302118791517058,1.0,0.4065696597405991,-1.0
551102763,0,8,1,51.22,0,0.0,Total Churn,0.5,0.14285714285714285,0.009957289797568804,1.0,0.7659283383646487,-1.0
551103712,0,0,1,16.31,0,0.0,Total Churn,0.5,0.14285714285714285,0.003170702784036454,1.0,1.0,-1.0
551106240,0,15,1,153.84,1,0.0,Total Churn,0.5,0.14285714285714285,0.02990686182073379,1.0,0.6065306597126334,-1.0
551107444,0,21,1,16.71,1,0.0,Total Churn,0.5,0.14285714285714285,0.003248463735208409,1.0,0.4965853037914095,-1.0
551110625,0,5,1,12.08,0,0.0,Total Churn,0.5,0.14285714285714285,0.0023483807253930327,1.0,0.8464817248906141,-1.0
551115401,0,16,1,138.23,1,0.0,Total Churn,0.5,0.14285714285714285,0.026872240701248256,1.0,0.5866462195100318,-1.0
551126682,0,30,1,514.76,1,0.0,Total Churn,0.5,0.14285714285714285,0.10007056806318854,1.0,0.36787944117144233,-1.0
551128338,0,17,1,179.9,1,0.0,Total Churn,0.5,0.14285714285714285,0.03497298778958664,1.0,0.5674136687970038,-1.0
551137341,0,30,1,8.09,1,0.0,Total Churn,0.5,0.14285714285714285,0.0015727152374527844,1.0,0.36787944117144233,-1.0
